PERMIT_ID,UNITS,NET_UNITS,AFF_UNITS,NET_AFF_UNITS,NAMEADDR,APN,BESTSTAT,BESTDATE
N200611308862,1,1,0,0,3595 KEITH ST,5476014,CONSTRUCTION,2016-01-20
N201503231627,3,1,0,0,3769 CESAR CHAVEZ ST,6577046,CONSTRUCTION,2016-08-31
N201505146356,2,1,0,0,3839 LAWTON ST,1899045A,BP ISSUED,2016-03-29
N201607273501,1,1,0,0,4041 CESAR CHAVEZ ST,6580036,BP FILED,2016-07-27
N200804250691,2,1,0,0,417 LYON ST,1198004,BP ISSUED,2009-03-17
N201012176969,2,2,0,0,4103 CESAR CHAVEZ ST,6581060,CONSTRUCTION,2016-05-03
N201405307098,1,1,0,0,4126 17TH ST,2623028,CONSTRUCTION,2016-07-29
N200609132176,1,1,0,0,422 VICENTE ST,2416002H,CONSTRUCTION,2014-04-24
N201507242419,2,1,0,0,442 STAPLES AV,3139013,CONSTRUCTION,2016-11-01
N201108112225,1,1,0,0,457 TEHAMA ST,3732087,BP REINSTATED,2013-08-05
N201503039823,2,1,0,0,466 VICTORIA ST,7008038,CONSTRUCTION,2016-04-28
N201409055540,3,1,0,0,500 19TH AV,1561038A,CONSTRUCTION,2016-11-16
N201209200264,1,1,0,0,526 HICKORY ST,0829023,CONSTRUCTION,2015-01-21
N201604285985,2,1,0,0,549 CONNECTICUT ST,4100004D,BP ISSUED,2016-06-13
N201306270646,40,40,0,0,55 LAGUNA ST (AFF SENIOR HOUSING),0857002,CONSTRUCTION,2016-11-10
N201507060668,79,79,0,0,55 LAGUNA ST (SENIOR CENTER),0857002,BP ISSUED,2016-05-27
N201605066810,6,0,0,0,550 OCTAVIA ST,0808019,BP FILED,2016-05-06
N201308235132,2,1,0,0,56 LUCY ST,5410008,CONSTRUCTION,2015-05-26
N201305298089,2,1,0,0,571 21ST AV,1564013,CONSTRUCTION,2016-12-14
N201207104487,2,1,0,0,605 KEARNY ST,0226007,CONSTRUCTION,2012-08-17
N201601227754,2,0,0,0,607 HAIGHT ST,0861035,BP ISSUED,2016-08-15
N201612124753,2,1,0,0,630 09TH AV,1636025,BP FILED,2016-12-12
N201605318786,9,0,0,0,636 OCTAVIA ST,0793021,BP FILED,2016-05-31
N201412194144,81,24,0,0,690 MARKET ST,0311016,CONSTRUCTION,2016-11-30
N200908255545,5,5,0,0,70 CRESTLINE DR,2845005,BP ISSUED,2013-05-15
N201605127280,5,0,0,0,728 COLE ST,1252037,BP FILED,2016-05-12
N201611072141,4,4,0,0,744 HARRISON ST,3751028,BP FILED,2016-11-07
N201603010912,2,1,0,0,78 NEY ST,5892032,CONSTRUCTION,2016-11-09
N201011305795,9,9,0,-1,80 JULIAN AV,3547027,BP ISSUED,2011-10-27
N201602250467,3,1,0,0,853 LOMBARD ST,0073018B,CONSTRUCTION,2016-09-29
N200712311569,50,4,0,0,875 POST ST,0303014,BP ISSUED,2012-07-20
N201610170495,40,0,0,0,901 BAY SHORE BL,5402072,BP FILED,2016-10-17
N201412294591,38,38,4,4,980 FOLSOM ST,3732028,BP FILED,2014-12-29
N201404042522,200,200,0,0,MISSION BAY BLOCK 7,8711031,CONSTRUCTION,2016-12-08
N201502138346,37,1,0,0,1036 POLK ST,0693015,CONSTRUCTION,2016-09-27
N201012277437,15,15,0,0,1050 VALENCIA ST,3617008,CONSTRUCTION,2016-02-12
