PERMIT_ID,UNITS,NET_UNITS,AFF_UNITS,NET_AFF_UNITS,NAMEADDR,APN,BESTSTAT,BESTDATE,LOCATION
N201307051190,162,162,0,0,101 POLK ST,811002,CONSTRUCTION,2015-03-31,"(37.777539900000001, -122.4179975)"
N201301319232,160,160,10,10,1321 MISSION STREET,3509043,CONSTRUCTION,2015-03-31,"(37.775904799999999, -122.41496650000001)"
N200810315586,156,156,0,0,1415 MISSION ST,3510001,CONSTRUCTION,2015-04-01,"(37.774896499999997, -122.4159124)"
N201410017815,155,17,0,0,33 POWELL ST,330004,BP FILED,2014-10-01,"(37.784885000700001, -122.40814882399999)"
N201305015894,140,140,0,0,181 FREMONT ST,3719010,CONSTRUCTION,2015-03-13,"(37.789645, -122.39542400000001)"
N201305036062,139,139,0,0,555 FULTON ST,794028,CONSTRUCTION,2015-03-31,"(37.7781941, -122.42581)"
N201209059005,116,116,160,160,100 BUCHANAN ST,870003,CONSTRUCTION,2014-12-04,"(37.770856899999998, -122.4267431)"
N201311202410,114,114,0,0,923 FOLSOM STREET,3753106,BP APPROVED,2015-03-02,"(37.7797172, -122.40396629999999)"
N200512281146,110,12,60,60,101 EXECUTIVE PARK BL,4991600,BP FILED,2010-10-25,"(37.711286000000001, -122.394775)"
N201311222657,110,110,0,0,1554 MARKET ST,836007,BP FILED,2013-11-22,"(37.775100000000002, -122.42)"
N200907223197,63,63,0,0,101 DONAHUE ST,4591C042,CONSTRUCTION,2015-03-31,"(37.7150581, -122.3824994)"
N201306210213,109,109,0,0,2171 THIRD ST,4045003,BP FILED,2013-06-21,"(37.762371799999997, -122.3886103)"
N201312033256,103,103,12,12,1545 PINE ST,667016,BP FILED,2013-12-03,"(37.789451800000002, -122.4212491)"
N201207104447,98,98,0,0,1239 TURK ST,757027,CONSTRUCTION,2015-03-27,"(37.780832599999997, -122.42944060000001)"
N201312093691,94,94,0,0,645 TEXAS ST,4102026,BP ISSUED,2015-01-27,"(37.757962900000003, -122.394572)"
N201401166470,93,93,0,0,2600 ARELIOUS WALKER DR,4884025,BP ISSUED,2014-10-02,"(37.723030999999999, -122.381681)"
N201405054911,88,88,0,0,815 TENNESSEE STREET,4059001A,BP FILED,2014-05-05,"(37.761502, -122.38927700000001)"
N201312134180,87,87,0,0,2198 MARKET ST,3542039,CONSTRUCTION,2015-03-13,"(37.766527000000004, -122.430769)"
N201306270692,85,85,0,0,101 HYDE ST,346003A,BP FILED,2013-06-27,"(37.781804000000001, -122.415897)"
N201211093966,84,84,0,0,2655 BUSH ST,1052024,CONSTRUCTION,2015-03-04,"(37.785820999999999, -122.44077)"
N201306250465,84,84,0,0,480 POTRERO AV,3973002C,CONSTRUCTION,2015-03-26,"(37.763525000000001, -122.407532)"
N201412194144,81,24,0,0,690 MARKET ST,311016,BP FILED,2014-12-19,"(37.788200000000003, -122.40322999999999)"
N201301238536,78,78,0,0,620 SUTTER ST,283004A,BP FILED,2013-01-23,"(37.789091800000001, -122.41055110000001)"
N201311222660,77,77,0,0,2155 WEBSTER ST,629037,CONSTRUCTION,2015-03-18,"(37.790570000000002, -122.432337)"
N200806164548,76,37,0,0,226 06TH ST,3731003,CONSTRUCTION,2014-10-20,"(37.779330999999999, -122.406813)"
N201311202405,75,75,0,0,346 POTRERO AVENUE,3962008,BP ISSUED,2015-02-18,"(37.765140000000002, -122.407816)"
N201303273113,75,75,0,0,344 - 388 FULTON ST,785029,CONSTRUCTION,2015-03-25,"(37.778891999999999, -122.4224657)"
N200705010136,74,74,0,0,72 TOWNSEND ST,3789003,CONSTRUCTION,2015-03-31,"(37.781143, -122.39009299999999)"
N201010052342,72,72,0,0,490 SOUTH VAN NESS AV,3553008,BP FILED,2010-10-05,"(37.765479900000003, -122.417824)"
N201309257711,71,71,11,11,2298 03RD ST,4059009,BP APPROVED,2014-12-26,"(37.760595000000002, -122.388823)"
N200809252660,69,69,0,0,1450 FRANKLIN ST,671006,CONSTRUCTION,2015-03-04,"(37.787930600000003, -122.423451)"
N201211295086,67,44,67,44,200-214 6TH ST,3731001,BP ISSUED,2014-01-30,"(37.779381000000001, -122.4071)"
N201010143017,67,67,0,0,527 STEVENSON ST,3703012,PL APPROVED,2014-01-10,"(37.781167000000003, -122.410194)"
N201006104250,61,61,0,0,5050 MISSION ST,6969001,BP APPROVED,2014-03-13,"(37.717564000000003, -122.440393)"
N201402047761,56,56,0,0,2800 SLOAT BL,2515001,BP ISSUED,2014-12-30,"(37.735854000000003, -122.50473700000001)"
N201204168406,50,50,83,83,800 PRESIDIO AV,1073013,BP ISSUED,2014-06-20,"(37.784109000000001, -122.445779)"
N200712311569,50,4,0,0,875 POST ST,303014,BP ISSUED,2012-07-20,"(37.787210399999999, -122.41626650000001)"
N201412163796,47,47,0,0,1 EARL ST,4591D131,BP FILED,2014-12-16,"(37.727628488199997, -122.374979467)"
N200602023710,47,47,0,0,570 JESSIE ST,3703086,BP ISSUED,2015-02-20,"(37.780766100000001, -122.4101733)"
N201306260573,41,41,0,0,450 HAYES STREET,808039,CONSTRUCTION,2015-03-25,"(37.7767853, -122.4238565)"
N200806275522,39,39,0,0,5400 GEARY BL,1450008,PL APPROVED,2013-04-25,"(37.781106999999999, -122.477592)"
N201205180774,37,37,0,0,25 DOLORES ST,3534069,CONSTRUCTION,2015-01-09,"(37.768560000000001, -122.42630800000001)"
N201307303167,37,1,0,0,720 YORK ST,4080015,BP FILED,2013-07-30,"(37.760263999999999, -122.40896100000001)"
N201412053181,36,8,0,0,51 INNES CT,4591C092,BP FILED,2014-12-05,"(37.726933230999997, -122.367512267)"
N201412053180,36,8,0,0,52 INNES CT,4591C082,BP FILED,2014-12-05,"(37.727688798999999, -122.367469422)"
N200602215057,35,35,0,0,1860 VAN NESS AV,619012,CONSTRUCTION,2015-03-20,"(37.792910900000003, -122.422414)"
N200912223671,35,35,0,0,401 INNES AV,4591C095,CONSTRUCTION,2015-03-13,"(37.729871500000002, -122.3719972)"
N200912032516,35,35,5,5,1 FRANKLIN ST,837003,BP ISSUED,2015-03-04,"(37.774456399999998, -122.420956)"
N200912223673,34,34,0,0,50 JERROLD AV,4591C099,CONSTRUCTION,2015-03-13,"(37.728205799999998, -122.37070180000001)"
N201412294587,34,34,0,0,980 FOLSOM ST,3732028,BP FILED,2014-12-29,"(37.779016631499999, -122.405364111)"
N201203055396,34,34,0,0,1650 BROADWAY *,570011,CONSTRUCTION,2015-03-20,"(37.795630600000003, -122.4243919)"
N201412194135,31,10,0,0,10 INNES CT,4591C078,BP FILED,2014-12-19,"(37.7279961861, -122.368048622)"
N201312093685,29,29,0,0,580 HAYES ST,807010,BP ISSUED,2015-03-31,"(37.776676999999999, -122.42622780000001)"
N201412053170,29,8,0,0,10 KENNEDY PL,4591C073,BP FILED,2014-12-05,"(37.728085018400002, -122.36750509399999)"
N201408053094,28,28,0,0,198 VALENCIA ST,3502108,BP FILED,2014-08-05,"(37.769928999999998, -122.422282)"
N201211284953,28,28,4,4,ONE CAPITOL AV,7148040,CONSTRUCTION,2014-11-14,"(37.710872999999999, -122.459069)"
N200907223200,25,25,0,0,201 DONAHUE ST,4591C093,CONSTRUCTION,2015-02-11,"(37.727471299999998, -122.3713528)"
N200507208144,25,25,0,0,468 CLEMENTINA ST,3732071,CONSTRUCTION,2015-03-09,"(37.779668999999998, -122.405496)"
N201312043354,24,3,0,0,885 FRANKLIN ST,744020,BP FILED,2013-12-04,"(37.782595999999998, -122.422282)"
N201305177243,24,24,0,0,376 CASTRO ST,2623006,BP FILED,2013-05-17,"(37.762872799999997, -122.4354909)"
N201204238894,24,1,0,0,621 STOCKTON ST,256003,PL APPROVED,2012-05-10,"(37.791614000000003, -122.40774999999999)"
N201306280738,23,23,0,0,1450 15TH ST,3549064,BP FILED,2013-06-28,"(37.767091999999998, -122.416833)"
N201401247066,22,22,0,0,233 SHIPLEY ST,3753096,BP ISSUED,2015-03-16,"(37.779296000000002, -122.40344899999999)"
N200810023278,22,22,0,0,2210 MARKET ST,3560001,BP ISSUED,2012-03-14,"(37.766242800000001, -122.43071620000001)"
N201007297765,21,21,0,0,2353 LOMBARD ST,512025,BP FILED,2010-07-29,"(37.799036000000001, -122.440138)"
N201401297354,21,21,0,0,2347 LOMBARD ST,512026,BP ISSUED,2014-07-25,"(37.799433999999998, -122.440033)"
N201403100361,20,20,0,0,1335 LARKIN ST,645003,PL FILED,2014-07-23,"(37.790241000000002, -122.418851)"
N201306149565,20,20,0,0,1255- 1275 COLUMBUS AV,28014,BP ISSUED,2014-04-22,"(37.805774599999999, -122.4181777)"
N201403170944,20,20,0,0,449 14TH STREET,3546026,BP FILED,2014-03-17,"(37.768130999999997, -122.423164)"
N200908124639,19,18,15,15,1741 POWELL ST,101004,BP ISSUED,2015-02-24,"(37.800766600000003, -122.41099060000001)"
N200408121427,18,18,0,0,899 VALENCIA ST,3596113,CONSTRUCTION,2015-03-03,"(37.758507299999998, -122.421269)"
N201412113580,18,18,0,0,89 KIRKWOOD AV,4591C165,BP FILED,2014-12-11,"(37.727138635800003, -122.370962734)"
N200912243842,17,1,0,0,693 SUTTER ST,297009,CONSTRUCTION,2013-01-03,"(37.788662899999999, -122.41164759999999)"
N200810013162,16,16,0,0,360 OCTAVIA ST,832026,BP FILED,2008-10-01,"(37.775421799999997, -122.42409960000001)"
N201311041054,16,16,0,0,3420 18TH ST,3576090,BP FILED,2013-11-04,"(37.761893999999998, -122.4200228)"
N200810013158,16,16,0,0,300 OCTAVIA ST,832025,BP FILED,2008-10-01,"(37.774853999999998, -122.4239918)"
N201012277437,15,15,0,0,1050 VALENCIA ST,3617008,BP REINSTATED,2014-11-13,"(37.755944, -122.421318)"
N201405307085,15,15,0,0,1532 HOWARD ST,3511015,BP FILED,2014-05-30,"(37.772629000000002, -122.415949)"
N201303122049,15,15,0,0,248 - 252 09TH ST,3518006,CONSTRUCTION,2015-02-09,"(37.774127, -122.412521)"
N200810315636,13,13,0,0,1446 OCEAN AV,3197010,BP ISSUED,2015-03-19,"(37.724297, -122.4577536)"
N201202295144,9,9,0,0,420 INNES AV,4591C070,CONSTRUCTION,2015-02-26,"(37.7299376, -122.372051)"
N200311180506,13,13,0,0,200 DOLORES ST,3557062,BP FILED,2008-08-19,"(37.766058000000001, -122.426912)"
N200712140534,13,13,0,0,1 STANYAN STREET,1084001B,BP FILED,2007-12-14,"(37.781305500000002, -122.456298)"
N201305217457,12,12,0,0,690 PAGE ST,843016,BP FILED,2013-05-21,"(37.773063999999998, -122.43203200000001)"
N200912223677,12,12,0,0,201 FRIEDELL ST,4591C094,CONSTRUCTION,2015-03-13,"(37.728107600000001, -122.37010669999999)"
N201408123622,12,3,0,0,25 ELGIN PARK ST,3502111,BP FILED,2014-08-12,"(37.771053999999999, -122.423117)"
N200912223674,12,12,0,0,200 COLEMAN ST,4591C098,CONSTRUCTION,2015-03-19,"(37.727846499999998, -122.3684727)"
N200912223676,12,12,0,0,198 COLEMAN ST,4591C069,CONSTRUCTION,2015-02-27,"(37.727846499999998, -122.3684727)"
N200408040564,12,12,0,0,140 PENNSYLVANIA AV,3987010,BP ISSUED,2014-08-06,"(37.764698000000003, -122.394006)"
N201404032363,11,11,0,0,2419 LOMBARD ST,937029,BP FILED,2014-04-03,"(37.799272999999999, -122.441194)"
N201204138282,11,8,0,0,"2419, 2421 & 2435 LOMBARD ST",937028,BP FILED,2012-04-13,"(37.798861000000002, -122.441503)"
N201402198846,10,6,0,0,3324 19TH ST,3590014,BP FILED,2014-02-19,"(37.760379, -122.417632)"
N201209270766,10,10,0,0,2895 SAN BRUNO AV,5457037,BP ISSUED,2013-08-19,"(37.725451, -122.402519)"
N201405206278,10,4,0,0,2782 FOLSOM ST,3641010C,BP FILED,2014-05-20,"(37.752875000000003, -122.414348)"
N201105256770,10,10,0,0,140 09TH ST,3509005,CONSTRUCTION,2015-01-29,"(37.775334999999998, -122.4136225)"
N200708079019,10,10,0,0,2350 19TH AV,2347004G,BP ISSUED,2014-07-11,"(37.7438194, -122.47562910000001)"
N201410108662,9,9,0,0,2889 JENNINGS ST,4913011,BP FILED,2014-10-10,"(37.722125336399998, -122.392796386)"
N201409106031,9,8,0,0,1532 OCEAN AV,3196028,BP FILED,2014-09-10,"(37.724195999999999, -122.458309)"
N201404223881,9,7,0,0,1463 LOMBARD ST,503021,BP FILED,2014-04-22,"(37.801237999999998, -122.425521)"
N201202295141,9,9,0,0,100 AVOCET WY,4591C057,CONSTRUCTION,2015-02-23,"(37.728780733999997, -122.368674807)"
N201202295142,9,9,0,0,101 AVOCET WY,4591C059,CONSTRUCTION,2015-01-28,"(37.728668626000001, -122.368472708)"
N200605232239,9,9,0,0,130 TURK ST,339006,CONSTRUCTION,2013-11-04,"(37.783413000000003, -122.411457)"
N201306199977,9,9,0,0,131 MISSOURI ST,3985024,BP FILED,2013-06-19,"(37.764679999999998, -122.396413)"
N201210313210,9,9,0,0,1469 PACIFIC AV,185029,PL FILED,2013-07-10,"(37.795060900000003, -122.419425)"
N201210242702,8,8,0,0,1785 15TH ST,3555036,BP ISSUED,2013-12-18,"(37.766205900000003, -122.423806)"
N201310078679,9,9,1,1,33 NORFOLK ST,3521053A,PL FILED,2014-04-17,"(37.771070000000002, -122.41386)"
N201405085278,9,9,0,0,2420 03RD ST,4108003F,BP FILED,2014-05-08,"(37.758983999999998, -122.388699)"
N201202295145,9,9,0,0,470 INNES AV,4591C046,CONSTRUCTION,2015-01-28,"(37.7299376, -122.372051)"
N201202295147,9,9,0,0,451 HUDSON AV,4591C045,CONSTRUCTION,2015-01-14,"(37.733829999999998, -122.37718099999999)"
N200808058406,9,9,0,0,436 OFARRELL ST,317005,BP FILED,2008-08-05,"(37.786133399999997, -122.412012)"
N201202295146,9,9,0,0,421 HUDSON AV,4591C068,CONSTRUCTION,2015-01-14,"(37.731747800000001, -122.3736543)"
N201009271690,8,4,0,0,1338 FILBERT ST,524031,BP ISSUED,2011-01-31,"(37.799951, -122.421565)"
N200608290916,8,8,0,0,382 RANDOLPH ST,7088051,BP APPROVED,2011-11-28,"(37.714301900000002, -122.46613910000001)"
N201305167075,8,8,0,0,259 CLARA ST,3753042,BP FILED,2013-05-16,"(37.778448099999999, -122.40358639999999)"
N201405276744,8,8,0,0,1458 BROADWAY,572013,BP FILED,2014-05-27,"(37.796210000000002, -122.421029)"
N9902819,8,8,0,0,1179 TENNESSEE ST,4172053,CONSTRUCTION,2014-12-18,"(37.7559927, -122.3890583)"
N201410098562,7,5,0,0,5739 MISSION ST,6473039,BP FILED,2014-10-09,"(37.709769999999999, -122.449078)"
N201411121318,7,7,0,0,726 PRESIDIO AV,1055013,BP FILED,2014-11-12,"(37.784992398599996, -122.445930186)"
N201310119178,7,7,0,0,1823 TURK ST,1153020,BP FILED,2013-10-11,"(37.779662000000002, -122.438864)"
N200706255058,7,4,0,0,1662-1664 UNION ST.,528008,BP FILED,2007-06-25,"(37.798317900000001, -122.4266607)"
N201405064989,7,1,0,0,987 DOLORES ST,3631017,BP REINSTATED,2014-05-14,"(37.753599000000001, -122.425146)"
N201011305795,7,7,0,-1,80 JULIAN AV,3547027,BP ISSUED,2011-10-27,"(37.766972000000003, -122.42137)"
N201106027305,7,2,0,0,2882 -  2890 GEARY BLVD,1069045,BP ISSUED,2014-02-05,"(37.782293299999999, -122.4499653)"
N201303071701,6,4,0,0,327 BALBOA ST,1640051,CONSTRUCTION,2015-02-26,"(37.777213199999998, -122.4624321)"
N201211093910,6,6,0,0,3038 CLEMENT ST,1402023,BP ISSUED,2014-10-27,"(37.781857000000002, -122.4920777)"
N200904065665,6,6,0,0,1701 09TH AV,2040001,CONSTRUCTION,2013-01-08,"(37.756383, -122.46606199999999)"
N200808139077,6,3,0,0,3927 19TH ST,3601071,BP FILED,2008-08-13,"(37.759487, -122.430769)"
N200607186852,6,6,0,0,270 OCEAN AV,3211010A,CONSTRUCTION,2015-01-30,"(37.7232913, -122.442488)"
N200512200747,6,6,0,0,3360 20TH ST,3594016,BP APPROVED,2010-10-21,"(37.759027000000003, -122.41615299999999)"
N201305036140,6,6,0,0,5 HALLAM ST,3755096,BP ISSUED,2015-01-09,"(37.775778500000001, -122.40844920000001)"
N200809262781,6,6,0,0,700 36TH AV,1609021F,BP FILED,2008-09-26,"(37.775539999999999, -122.496011)"
N200603025880,6,6,0,0,782-786 ANDOVER ST,5825007,CONSTRUCTION,2013-11-08,"(37.733671000000001, -122.417086)"
N201410108646,6,6,0,0,949 NATOMA ST,3510028,BP FILED,2014-10-10,"(37.773908568499998, -122.415357833)"
N201303051501,6,4,0,0,2500 CLEMENT ST,1407017,BP FILED,2013-03-05,"(37.781928999999998, -122.485883)"
N201412314770,6,6,0,0,3945 JUDAH ST,1809028,BP FILED,2014-12-31,"(37.760306158399999, -122.50455909999999)"
N200808290369,6,6,0,0,1415 OCEAN AV,6941063,BP FILED,2008-08-29,"(37.724066000000001, -122.457572)"
N201404254156,5,5,0,0,590 LELAND AVE.,6243019,BP FILED,2014-04-25,"(37.714663999999999, -122.41536499999999)"
N200803207576,5,3,0,0,435 DUBOCE AV,3537087,PL APPROVED,2011-08-10,"(37.769321300000001, -122.42983479999999)"
N201311212547,5,3,0,0,1239 17TH ST,3985027,BP FILED,2013-11-21,"(37.765228999999998, -122.39623)"
N200806063801,4,4,0,0,48 HARRIET ST,3731102,BP FILED,2008-06-06,"(37.778626000000003, -122.407056)"
N200908255545,5,5,0,0,70 CRESTLINE DR,2845005,BP ISSUED,2013-05-15,"(37.7515334, -122.4461587)"
N201402219037,5,5,0,0,3822 24TH ST,3651018,BP FILED,2014-02-21,"(37.751533999999999, -122.427711)"
N201410249901,5,2,0,0,3215 SCOTT ST,936020,BP FILED,2014-10-24,"(37.799460136100002, -122.441238144)"
N201306038460,5,5,0,0,135 WETMORE ST,212031,BP REINSTATED,2013-06-20,"(37.794186099999997, -122.4106769)"
N200908185077,5,4,0,0,598 BELVEDERE ST,1279048,BP FILED,2009-08-18,"(37.761958, -122.447681)"
N201412163783,5,5,0,0,888 NORTH POINT ST,25024,BP FILED,2014-12-16,"(37.805745446800003, -122.421814231)"
N201310088785,5,5,0,0,34 LANGTON ST,3730096,BP FILED,2013-10-08,"(37.777129000000002, -122.409282)"
N201410169154,5,5,0,0,4171 24TH ST,6506032,BP FILED,2014-10-16,"(37.750963900899997, -122.435538874)"
N201303041387,4,4,0,0,270 CAPITOL AV,7113022,CONSTRUCTION,2015-03-19,"(37.712674999999997, -122.458854)"
N201407181625,4,4,0,0,315 SOUTH VAN NESS AV,3549041,BP FILED,2014-07-18,"(37.768286000000003, -122.417753)"
N201212045418,4,2,0,0,2881 MISSION ST,6517022,BP FILED,2012-12-04,"(37.750967000000003, -122.41841100000001)"
N201207265893,4,4,0,0,3820 24TH STREET,3651017,CONSTRUCTION,2014-10-31,"(37.751907000000003, -122.427988)"
N201209200274,4,4,0,0,685 FLORIDA ST,4022022,CONSTRUCTION,2014-10-27,"(37.760708000000001, -122.410678)"
N201407302554,4,4,0,0,930 BAKER ST,1118003,BP FILED,2014-07-30,"(37.779857999999997, -122.441582)"
N201405216382,4,4,0,0,965 POWHATTAN AV,5640010,BP FILED,2014-05-21,"(37.741329999999998, -122.41070499999999)"
N200701292823,4,2,0,0,2374 FOLSOM ST,3594009,CONSTRUCTION,2012-05-10,"(37.759346000000001, -122.415088)"
N201410229595,4,1,0,0,25 ALVARADO ST,3634025,BP FILED,2014-10-22,"(37.754196289799999, -122.42190476099999)"
N201207114624,4,3,0,0,2830 24TH ST,4209017,BP FILED,2012-07-11,"(37.752974000000002, -122.40875699999999)"
N200712120285,4,3,0,0,353 SAN JOSE AV,6531022,CONSTRUCTION,2015-03-17,"(37.749704999999999, -122.42118000000001)"
N201003037492,4,1,0,0,1122 PAGE ST,1219008,BP ISSUED,2011-05-31,"(37.772165000000001, -122.439365)"
N201105035210,4,1,0,0,226 - 228 HAIGHT ST,851012,PL APPROVED,2011-09-23,"(37.772858900000003, -122.426785)"
N201306280783,4,4,0,0,144 KING ST,3794024,CONSTRUCTION,2015-04-01,"(37.778734, -122.391289)"
N201309066225,4,2,0,0,2429 CHESTNUT ST,935024,BP FILED,2013-09-06,"(37.799871000000003, -122.443268)"
N201208076803,4,4,0,0,127 BUCHANAN ST,869007,BP FILED,2012-08-07,"(37.770983999999999, -122.42720799999999)"
N200402267273,4,4,0,0,860 INNES AV,4645018,BP ISSUED,2013-06-24,"(37.731973000000004, -122.37538499999999)"
N201405206229,4,2,0,0,4024 24TH ST,3656010,BP FILED,2014-05-20,"(37.751303, -122.432152)"
N201106228677,4,1,0,0,1551  FRANKLIN ST,665002,BP ISSUED,2014-06-30,"(37.788964999999997, -122.423985)"
N201408214436,4,4,0,0,1126 IRVING ST,1738021,BP FILED,2014-08-21,"(37.763829999999999, -122.469674)"
N201303222896,4,2,0,0,1022 PIERCE ST,754012,BP ISSUED,2015-02-27,"(37.779564700000002, -122.4353163)"
N201107089769,4,2,0,0,3932 GEARY BL,1435017,BP FILED,2011-07-08,"(37.781447, -122.46167800000001)"
N201410310450,4,4,0,0,5617 GEARY BL,1524039,BP FILED,2014-10-31,"(37.780008145799997, -122.479797921)"
N201101208700,4,2,0,0,3808 MISSION ST,6692002,BP FILED,2011-01-20,"(37.735720700000002, -122.4246179)"
N201009080449,4,4,0,0,136 PIXLEY ST,516028A,CONSTRUCTION,2013-01-29,"(37.798629200000001, -122.43474310000001)"
N201311041047,4,4,0,0,1631 MCALLISTER ST,1179024A,BP ISSUED,2014-12-09,"(37.777768000000002, -122.438672)"
N201409237117,4,4,0,0,1656 POST ST,686040,BP FILED,2014-09-23,"(37.785772000000001, -122.428996)"
N201307252822,3,1,0,0,1150 SOUTH VAN NESS AV,3637010,BP APPROVED,2014-05-20,"(37.754814000000003, -122.41658099999999)"
N201210041365,3,2,0,0,1880 GOLDEN GATE AV,1152018,BP ISSUED,2014-12-23,"(37.778579000000001, -122.44152800000001)"
N201405155866,3,2,0,0,423 24TH AV,1456003,BP FILED,2014-05-15,"(37.781627, -122.48370799999999)"
N201310038371,3,1,0,0,238 MISSOURI ST,4003006,BP ISSUED,2014-11-05,"(37.763325000000002, -122.396542)"
N201109144613,3,3,0,0,940 GROVE ST,798010,BP APPROVED,2012-06-14,"(37.776879999999998, -122.432756)"
N201307313252,3,2,0,0,1681 FULTON ST,1185026,CONSTRUCTION,2015-03-13,"(37.775984000000001, -122.44437000000001)"
N201302281214,3,1,0,0,1052 OAK ST,1216005,BP FILED,2013-02-28,"(37.773434000000002, -122.43672599999999)"
N201403100278,3,1,0,0,1181 VALENCIA ST,3636027,BP FILED,2014-03-10,"(37.754024000000001, -122.42100000000001)"
N201311273026,3,1,0,0,2356 BRYANT ST,4145012,BP ISSUED,2014-10-31,"(37.756715, -122.40940999999999)"
N201412053178,3,1,0,0,322 COLERIDGE ST,5673003,BP FILED,2014-12-05,"(37.741581621800002, -122.421343865)"
N201401146235,3,1,0,0,1155 CHURCH ST,3650028,CONSTRUCTION,2015-03-13,"(37.752355000000001, -122.42709000000001)"
N201402078043,3,2,0,0,1236 19TH AV,1732037,BP FILED,2014-02-07,"(37.764631999999999, -122.477245)"
N201401287236,3,1,0,0,2332 TARAVAL ST,2362019,BP FILED,2014-01-28,"(37.742198000000002, -122.49094100000001)"
N201307292931,3,1,0,0,3932 23RD ST,3625011A,BP FILED,2013-07-29,"(37.752997000000001, -122.4302)"
N201410280029,3,1,0,0,33 LEO ST,6956014,BP FILED,2014-10-28,"(37.722554461199998, -122.437255361)"
N201405236581,3,2,0,0,1236 ARGUELLO BLVD,1265019,BP FILED,2014-05-23,"(37.76538, -122.457632)"
N200702214545,3,2,0,0,1419 BRODERICK ST,1080008,BP FILED,2007-02-21,"(37.783467999999999, -122.441515)"
N200905208827,3,2,0,0,251 ARKANSAS ST,4004024,CONSTRUCTION,2014-05-29,"(37.763095, -122.398348)"
N201411181853,3,1,0,0,5921 CALIFORNIA ST,1412030,BP FILED,2014-11-18,"(37.7838284093, -122.481109641)"
N201302250862,3,1,0,0,1451 MARIPOSA ST,4004034,BP ISSUED,2014-06-11,"(37.763567000000002, -122.39812499999999)"
N200709193055,3,1,0,0,1812 TAYLOR ST,119025,BP ISSUED,2011-07-13,"(37.799124599999999, -122.4138928)"
N201312315336,3,2,0,0,5875 MISSION ST,6472022,BP FILED,2013-12-31,"(37.708751999999997, -122.452123)"
N200812319407,3,2,0,0,30 EDITH ST,77004,BP REINSTATED,2014-06-06,"(37.802836399999997, -122.4085997)"
N201405216415,3,1,0,0,1886 MCALLISTER ST,1158022,BP ISSUED,2014-09-24,"(37.777186, -122.44262500000001)"
